,id,AspectTerms,A_start,A_end,OpinionTerms,O_start,O_end,Categories,Polarities,text
3627,1757,_, , ,还好,5,7,整体,正面,用起来感觉还好，第二次买了。只是刚买了就降价，心里觉得不爽。
3628,1757,_, , ,不爽,27,29,价格,负面,用起来感觉还好，第二次买了。只是刚买了就降价，心里觉得不爽。
3629,1758,物流,0,2,快,2,3,物流,正面,物流快 首选
3630,1759,_, , ,很好用,0,3,整体,正面,很好用哦，抹上白白透透的，一点也不浮，好上妆
3631,1759,_, , ,白白透透的,7,12,功效,正面,很好用哦，抹上白白透透的，一点也不浮，好上妆
3632,1759,_, , ,一点也不浮,13,18,使用体验,正面,很好用哦，抹上白白透透的，一点也不浮，好上妆
3633,1759,_, , ,好上妆,19,22,使用体验,正面,很好用哦，抹上白白透透的，一点也不浮，好上妆
3634,1760,修饰肤色,4,8,比较自然,11,15,功效,正面,试了一下修饰肤色的效果比较自然。
3635,1761,_, , ,还不错,10,13,整体,正面,收到用了一段时间了，还不错！价格也便宜！
3636,1761,价格,14,16,便宜,17,19,价格,正面,收到用了一段时间了，还不错！价格也便宜！
3637,1762,物流,0,2,真快,2,4,物流,正面,物流真快，宝贝收到了真的是很划算，用完了，还会再光顾
3638,1762,_, , ,很划算,13,16,价格,正面,物流真快，宝贝收到了真的是很划算，用完了，还会再光顾
3639,1763,_, , ,喜欢,2,4,整体,正面,老婆喜欢，用了连连说好
3640,1764,_, , ,是正品,0,3,真伪,正面,是正品，话不多说很好用
3641,1764,_, , ,很好用,8,11,整体,正面,是正品，话不多说很好用
3642,1765,水分,3,5,足,5,6,成分,正面,不错，水分足，贴个面部，非常好用，双十一购入也很实惠。
3643,1765,_, , ,很实惠,23,26,价格,正面,不错，水分足，贴个面部，非常好用，双十一购入也很实惠。
3644,1765,_, , ,不错,0,2,整体,正面,不错，水分足，贴个面部，非常好用，双十一购入也很实惠。
3645,1765,_, , ,贴个面部,7,11,使用体验,正面,不错，水分足，贴个面部，非常好用，双十一购入也很实惠。
3646,1765,_, , ,非常好用,12,16,整体,正面,不错，水分足，贴个面部，非常好用，双十一购入也很实惠。
3647,1766,_, , ,很好用,0,3,整体,正面,很好用，忠实粉
3648,1767,物流,10,12,很快,12,14,物流,正面,东西不错，值得购买，物流很快，服务态度很好很好！
3649,1767,服务态度,15,19,很好,19,21,服务,正面,东西不错，值得购买，物流很快，服务态度很好很好！
3650,1767,_, , ,不错,2,4,整体,正面,东西不错，值得购买，物流很快，服务态度很好很好！
3651,1768,送货速度,0,4,快,4,5,物流,正面,送货速度快好好好好好
3652,1768,_, , ,好,5,6,整体,正面,送货速度快好好好好好
3653,1769,_, , ,没有紧绷感,5,10,使用体验,正面,补水，用完没有紧绷感，皮肤都好了很多呢
3654,1769,_, , ,补水,0,2,功效,正面,补水，用完没有紧绷感，皮肤都好了很多呢
3655,1770,_, , ,好用,0,2,整体,正面,好用，一直都得上面买呢很实惠
3656,1770,_, , ,很实惠,11,14,价格,正面,好用，一直都得上面买呢很实惠
3657,1771,送货,4,6,很给力,7,10,物流,正面,二线城市送货也很给力。两天就到了。面膜不错哦，一直用这个牌子的。
3658,1771,_, , ,不错,19,21,整体,正面,二线城市送货也很给力。两天就到了。面膜不错哦，一直用这个牌子的。
3659,1772,物流,0,2,慢死,2,4,物流,负面,物流慢死，付款8.9天才发货，买了几百块也没赠品
3660,1772,赠品,22,24,没,21,22,价格,负面,物流慢死，付款8.9天才发货，买了几百块也没赠品
3661,1773,_, , ,挺好的,11,14,整体,正面,东西收到有一段时间了，挺好的?好评
3662,1773,_, , ,好评,15,17,整体,正面,东西收到有一段时间了，挺好的?好评
3663,1774,_, , ,好用,0,2,整体,正面,好用，第三次买了，感觉非常不错
3664,1774,_, , ,非常不错,11,15,整体,正面,好用，第三次买了，感觉非常不错
3665,1775,上妆效果,0,4,不错,5,7,功效,正面,上妆效果：不错，很自然。
3666,1775,上妆效果,0,4,很自然,8,11,功效,正面,上妆效果：不错，很自然。
3667,1776,价格,0,2,便宜,3,5,价格,正面,价格很便宜，味道清新，用后很舒适清爽。
3668,1776,味道,6,8,清新,8,10,气味,正面,价格很便宜，味道清新，用后很舒适清爽。
3669,1776,_, , ,很舒适,13,16,使用体验,正面,价格很便宜，味道清新，用后很舒适清爽。
3670,1776,_, , ,清爽,16,18,使用体验,正面,价格很便宜，味道清新，用后很舒适清爽。
3671,1777,快递小哥,17,21,很给力,21,24,服务,正面,老婆交代一定买这个，收到货先晒晒，快递小哥很给力！希望包装能好点
3672,1777,包装,27,29,_, , ,包装,负面,老婆交代一定买这个，收到货先晒晒，快递小哥很给力！希望包装能好点
3673,1778,物流速度,24,28,很快,28,30,物流,正面,很不错的，一直都是用这个牌子的，喜欢，点赞！**物流速度很快的！
3674,1778,_, , ,很不错,0,3,整体,正面,很不错的，一直都是用这个牌子的，喜欢，点赞！**物流速度很快的！
3675,1778,_, , ,喜欢,16,18,整体,正面,很不错的，一直都是用这个牌子的，喜欢，点赞！**物流速度很快的！
3676,1778,_, , ,点赞,19,21,整体,正面,很不错的，一直都是用这个牌子的，喜欢，点赞！**物流速度很快的！
3677,1779,_, , ,不好用,0,3,整体,负面,不好用，清洁能力差的要死，以后再也不买了
3678,1779,清洁能力,4,8,差的要死,8,12,功效,负面,不好用，清洁能力差的要死，以后再也不买了
3679,1780,_, , ,很贴皮肤,8,12,使用体验,正面,一直用这个牌子、很贴皮肤
3680,1781,_, , ,特别好,2,5,整体,正面,东西特别好特别好东西特别好特别好
3681,1782,_, , ,还可以,9,12,整体,正面,第一次用这款，感觉还可以，评论说服帖
3682,1782,_, , ,服帖,16,18,使用体验,正面,第一次用这款，感觉还可以，评论说服帖
3683,1783,_, , ,很水润,0,3,使用体验,正面,很水润，超级好用，我敏感肌肤，用完皮肤好润
3684,1783,_, , ,超级好用,4,8,整体,正面,很水润，超级好用，我敏感肌肤，用完皮肤好润
3685,1784,_, , ,很清爽,4,7,使用体验,正面,防晒涂着很清爽，很好涂开，上脸会泛油光，效果还行
3686,1784,_, , ,还行,22,24,整体,正面,防晒涂着很清爽，很好涂开，上脸会泛油光，效果还行
3687,1784,_, , ,很好涂开,8,12,使用体验,正面,防晒涂着很清爽，很好涂开，上脸会泛油光，效果还行
3688,1784,_, , ,泛油光,16,19,使用体验,中性,防晒涂着很清爽，很好涂开，上脸会泛油光，效果还行
3689,1785,_, , ,超级服帖,24,28,使用体验,正面,以为就一个替换装，没想到有两个，马上试用了，妆容超级服帖，很喜欢很喜欢
3690,1785,_, , ,很喜欢,29,32,整体,正面,以为就一个替换装，没想到有两个，马上试用了，妆容超级服帖，很喜欢很喜欢
3691,1786,包装,6,8,好,8,9,包装,正面,宝贝已收到 包装好，服务好 五星好评，还没有用 用后再追加
3692,1786,服务,10,12,好,8,9,服务,正面,宝贝已收到 包装好，服务好 五星好评，还没有用 用后再追加
3693,1786,_, , ,五星好评,14,18,整体,正面,宝贝已收到 包装好，服务好 五星好评，还没有用 用后再追加
3694,1787,_, , ,非常喜欢,7,11,整体,正面,非常好用，媳妇非常喜欢
3695,1787,_, , ,非常好用,0,4,整体,正面,非常好用，媳妇非常喜欢
3696,1788,快递,0,2,速度快,2,5,物流,正面,快递速度快，还不错，希望好用
3697,1788,_, , ,还不错,6,9,整体,正面,快递速度快，还不错，希望好用
3698,1789,_, , ,很好用,0,3,整体,正面,很好用，和实体店一样还便宜，还有送卸妆水
3699,1789,_, , ,便宜,11,13,价格,正面,很好用，和实体店一样还便宜，还有送卸妆水
3700,1790,泡沫,2,4,不太好洗掉,4,9,使用体验,负面,感觉泡沫不太好洗掉
3701,1791,设计,6,8,很帮,8,10,其他,正面,这个瓶口按压设计很帮，挺好用的
3702,1791,_, , ,挺好用的,11,15,整体,正面,这个瓶口按压设计很帮，挺好用的
3703,1792,_, , ,还可以,0,3,整体,中性,还可以，一直在用，希望有优惠！
3704,1793,_, , ,满意,2,4,整体,正面,媳妇满意说，，，，。。。。。。。。。。。。。。
3705,1794,补水效果,0,4,好,4,5,功效,正面,补水效果好，一直用这个牌子的，好用
3706,1794,_, , ,好用,15,17,整体,正面,补水效果好，一直用这个牌子的，好用
3707,1795,物流速度,12,16,快,17,18,物流,正面,东西还是不错的，很喜欢！物流速度也快，老板人很好，老板娘也很漂亮，还送了小礼物！有需要还会再来！好评
3708,1795,老板,19,21,很好,22,24,服务,正面,东西还是不错的，很喜欢！物流速度也快，老板人很好，老板娘也很漂亮，还送了小礼物！有需要还会再来！好评
3709,1795,_, , ,还是不错的,2,7,整体,正面,东西还是不错的，很喜欢！物流速度也快，老板人很好，老板娘也很漂亮，还送了小礼物！有需要还会再来！好评
3710,1795,_, , ,很喜欢,8,11,整体,正面,东西还是不错的，很喜欢！物流速度也快，老板人很好，老板娘也很漂亮，还送了小礼物！有需要还会再来！好评
3711,1796,_, , ,不错,0,2,整体,正面,不错，很好用
3712,1796,_, , ,很好用,3,6,整体,正面,不错，很好用
3713,1797,_, , ,好评,0,2,整体,正面,好评！多次购买了。很好用
3714,1797,_, , ,很好用,9,12,整体,正面,好评！多次购买了。很好用
3715,1798,推开,6,8,不错,9,11,使用体验,正面,很香很香的。推开也不错，白白嫩嫩的
3716,1798,_, , ,很香,0,2,气味,正面,很香很香的。推开也不错，白白嫩嫩的
3717,1798,_, , ,白白嫩嫩的,12,17,使用体验,正面,很香很香的。推开也不错，白白嫩嫩的
3718,1799,_, , ,难用,0,2,整体,负面,难用哦，我的皮肤偏油，不适合我。气垫的感觉也怪怪的两个小时就浮了
3719,1799,_, , ,不适合,11,14,整体,负面,难用哦，我的皮肤偏油，不适合我。气垫的感觉也怪怪的两个小时就浮了
3720,1799,_, , ,怪怪的,22,25,整体,负面,难用哦，我的皮肤偏油，不适合我。气垫的感觉也怪怪的两个小时就浮了
3721,1799,_, , ,浮了,30,32,使用体验,负面,难用哦，我的皮肤偏油，不适合我。气垫的感觉也怪怪的两个小时就浮了
3722,1800,活动,2,4,超级合适,4,8,价格,正面,此次活动超级合适，买了整整一大箱子，送货速度非常快！面膜的精华液很多！很好！
3723,1800,送货速度,18,22,非常快,22,25,物流,正面,此次活动超级合适，买了整整一大箱子，送货速度非常快！面膜的精华液很多！很好！
3724,1800,精华液,29,32,很多,32,34,成分,正面,此次活动超级合适，买了整整一大箱子，送货速度非常快！面膜的精华液很多！很好！
3725,1801,_, , ,还可以,18,21,整体,正面,乳液是在用的，快用完了，补货的。用着还可以。
3726,1802,包装,3,5,很好,0,2,包装,正面,很好，包装也很好，贴了一次效果很好，需要再回购
3727,1802,_, , ,很好,0,2,整体,正面,很好，包装也很好，贴了一次效果很好，需要再回购
3728,1803,物流,15,17,很快,17,19,物流,正面,很好非常好，很满意，效果不错，物流很快
3729,1803,_, , ,很好,0,2,整体,正面,很好非常好，很满意，效果不错，物流很快
3730,1803,_, , ,非常好,2,5,整体,正面,很好非常好，很满意，效果不错，物流很快
3731,1803,_, , ,很满意,6,9,整体,正面,很好非常好，很满意，效果不错，物流很快
3732,1803,_, , ,不错,12,14,整体,正面,很好非常好，很满意，效果不错，物流很快
3733,1804,_, , ,可以,0,2,整体,正面,可以 很好用 下次还会买的！
3734,1804,_, , ,很好用,3,6,整体,正面,可以 很好用 下次还会买的！
3735,1805,_, , ,不错,0,2,整体,正面,不错就是快就是快快快的
3736,1805,_, , ,快,4,5,物流,正面,不错就是快就是快快快的
3737,1806,活动,1,3,_, , ,价格,正面,搞活动买的99送了两个替换装，用着还行，和护肤品是一家的
3738,1806,_, , ,还行,17,19,整体,正面,搞活动买的99送了两个替换装，用着还行，和护肤品是一家的
3739,1807,_, , ,挺好用,0,3,整体,正面,挺好用，不干皮。用后肤色很亮，不脱妆，比我在店里买的其他二百的都好用。
3740,1807,_, , ,不干皮,4,7,使用体验,正面,挺好用，不干皮。用后肤色很亮，不脱妆，比我在店里买的其他二百的都好用。
3741,1807,_, , ,肤色很亮,10,14,功效,正面,挺好用，不干皮。用后肤色很亮，不脱妆，比我在店里买的其他二百的都好用。
3742,1807,_, , ,不脱妆,15,18,使用体验,正面,挺好用，不干皮。用后肤色很亮，不脱妆，比我在店里买的其他二百的都好用。
3743,1807,_, , ,好用,32,34,整体,正面,挺好用，不干皮。用后肤色很亮，不脱妆，比我在店里买的其他二百的都好用。
3744,1808,活动,13,15,很实惠,16,19,价格,正面,好用，补水效果很好，女神节活动，很实惠
3745,1808,补水效果,3,7,很好,7,9,功效,正面,好用，补水效果很好，女神节活动，很实惠
3746,1808,_, , ,好用,0,2,整体,正面,好用，补水效果很好，女神节活动，很实惠
3747,1809,_, , ,很不错,0,3,整体,正面,很不错，老顾客了，买了好几样，这个是囤货的，用着很好
3748,1809,_, , ,很好,24,26,整体,正面,很不错，老顾客了，买了好几样，这个是囤货的，用着很好
3749,1810,_, , ,还可以,0,3,整体,正面,还可以吧，感觉挺服帖的！
3750,1810,_, , ,挺服帖的,7,11,使用体验,正面,还可以吧，感觉挺服帖的！
3751,1811,_, , ,还可以,0,3,整体,正面,还可以吧一直在用
3752,1812,_, , ,可以,0,2,整体,正面,可以还是可以 就是看着油亮亮的
3753,1812,_, , ,油亮亮的,11,15,使用体验,负面,可以还是可以 就是看着油亮亮的
3754,1813,_, , ,超喜欢的,0,4,整体,正面,超喜欢的、用了很自然美美哒
3755,1813,_, , ,很自然,7,10,功效,正面,超喜欢的、用了很自然美美哒
3756,1813,_, , ,美美哒,10,13,整体,正面,超喜欢的、用了很自然美美哒
3757,1814,_, , ,滑滑的,4,7,使用体验,正面,洗完脸上滑滑的，不紧绷！
3758,1814,_, , ,不紧绷,8,11,使用体验,正面,洗完脸上滑滑的，不紧绷！
3759,1815,态度,18,20,很好,20,22,服务,正面,购买过程有一点波折，客服很快解决了，态度很好，相当的满意
